Code,Description,Frequencies,code_number,ts_code,Frequency,Start Date,End Date,Type Description,number_of_ts,timeseries_position
KBP4066,Financing of national government deficit/use of surplus: Change in debt instruments held by the monetary sector,"Monthly,Yearly,Yearly (fiscal)",4066,KBP4066J,Yearly,1990,2016,",",3,2
KBP4066,Financing of national government deficit/use of surplus: Change in debt instruments held by the monetary sector,"Monthly,Yearly,Yearly (fiscal)",4066,KBP4066M,Monthly,1990/01,2017/06,",",3,3
KBP4069,Financing of national government deficit/use of surplus: Total change in net indebtedness to the monetary sector,"Monthly,Yearly,Yearly (fiscal)",4069,KBP4069F,Yearly (fiscal),1991,2017,",",3,1
KBP4069,Financing of national government deficit/use of surplus: Total change in net indebtedness to the monetary sector,"Monthly,Yearly,Yearly (fiscal)",4069,KBP4069J,Yearly,1990,2016,",",3,2
KBP4069,Financing of national government deficit/use of surplus: Total change in net indebtedness to the monetary sector,"Monthly,Yearly,Yearly (fiscal)",4069,KBP4069M,Monthly,1993/04,2017/06,",",3,3
KBP4070,Discount/Premium/Revaluation on Government bonds,"Monthly,Yearly,Yearly (fiscal)",4070,KBP4070F,Yearly (fiscal),1972,2017,",",3,1
KBP4070,Discount/Premium/Revaluation on Government bonds,"Monthly,Yearly,Yearly (fiscal)",4070,KBP4070J,Yearly,1971,2016,",",3,2
KBP4070,Discount/Premium/Revaluation on Government bonds,"Monthly,Yearly,Yearly (fiscal)",4070,KBP4070M,Monthly,1990/01,2017/06,",",3,3
KBP4071,Total net financing of national government deficit,"Monthly,Yearly,Yearly (fiscal)",4071,KBP4071F,Yearly (fiscal),1991,2017,",",3,1
KBP4071,Total net financing of national government deficit,"Monthly,Yearly,Yearly (fiscal)",4071,KBP4071J,Yearly,1991,2016,",",3,2
KBP4071,Total net financing of national government deficit,"Monthly,Yearly,Yearly (fiscal)",4071,KBP4071M,Monthly,1993/04,2017/06,",",3,3
KBP4072,Government deposits: National government Exchequer and Paymaster general (PMG) balances with banks,"Monthly,Yearly,Yearly (fiscal)",4072,KBP4072F,Yearly (fiscal),1993,2017,",",3,1
KBP4072,Government deposits: National government Exchequer and Paymaster general (PMG) balances with banks,"Monthly,Yearly,Yearly (fiscal)",4072,KBP4072J,Yearly,1993,2016,",",3,2
KBP4072,Government deposits: National government Exchequer and Paymaster general (PMG) balances with banks,"Monthly,Yearly,Yearly (fiscal)",4072,KBP4072M,Monthly,1992/12,2017/06,",",3,3
KBP4073,Total national government debt: Marketable domestic debt - Treasury bills: Up to 91 days,"Monthly,Yearly,Yearly (fiscal)",4073,KBP4073F,Yearly (fiscal),1960,2017,",",3,1
KBP4073,Total national government debt: Marketable domestic debt - Treasury bills: Up to 91 days,"Monthly,Yearly,Yearly (fiscal)",4073,KBP4073J,Yearly,1960,2016,",",3,2
KBP4073,Total national government debt: Marketable domestic debt - Treasury bills: Up to 91 days,"Monthly,Yearly,Yearly (fiscal)",4073,KBP4073M,Monthly,1960/01,2017/06,",",3,3
KBP4074,Total national government debt: Marketable domestic debt - Treasury bills: 128 days,"Monthly,Yearly,Yearly (fiscal)",4074,KBP4074F,Yearly (fiscal),1989,2017,",",3,1
KBP4074,Total national government debt: Marketable domestic debt - Treasury bills: 128 days,"Monthly,Yearly,Yearly (fiscal)",4074,KBP4074J,Yearly,1989,2016,",",3,2
KBP4074,Total national government debt: Marketable domestic debt - Treasury bills: 128 days,"Monthly,Yearly,Yearly (fiscal)",4074,KBP4074M,Monthly,1989/01,2017/06,",",3,3
KBP4075,Total national government debt: Marketable domestic debt - Treasury bills: 273 days,"Monthly,Yearly,Yearly (fiscal)",4075,KBP4075F,Yearly (fiscal),2006,2017,",",3,1
KBP4075,Total national government debt: Marketable domestic debt - Treasury bills: 273 days,"Monthly,Yearly,Yearly (fiscal)",4075,KBP4075J,Yearly,2005,2016,",",3,2
KBP4075,Total national government debt: Marketable domestic debt - Treasury bills: 273 days,"Monthly,Yearly,Yearly (fiscal)",4075,KBP4075M,Monthly,2005/05,2017/06,",",3,3
KBP4076,Total national government debt: Marketable domestic debt - Treasury bills: 364 days,"Monthly,Yearly,Yearly (fiscal)",4076,KBP4076F,Yearly (fiscal),2009,2017,",",3,1
KBP4076,Total national government debt: Marketable domestic debt - Treasury bills: 364 days,"Monthly,Yearly,Yearly (fiscal)",4076,KBP4076J,Yearly,2009,2016,",",3,2
KBP4076,Total national government debt: Marketable domestic debt - Treasury bills: 364 days,"Monthly,Yearly,Yearly (fiscal)",4076,KBP4076M,Monthly,2009/02,2017/06,",",3,3
KBP4077,Total national government debt: Marketable domestic debt - Other treasury bills,"Monthly,Yearly,Yearly (fiscal)",4077,KBP4077F,Yearly (fiscal),1960,2017,",",3,1
KBP4077,Total national government debt: Marketable domestic debt - Other treasury bills,"Monthly,Yearly,Yearly (fiscal)",4077,KBP4077J,Yearly,1947,2016,",",3,2
KBP4077,Total national government debt: Marketable domestic debt - Other treasury bills,"Monthly,Yearly,Yearly (fiscal)",4077,KBP4077M,Monthly,1960/01,2017/06,",",3,3
KBP4078,Total outstanding domestic marketable bills held by instru- ment type: Total,"Monthly,Yearly,Yearly (fiscal)",4078,KBP4078F,Yearly (fiscal),1960,2017,",",3,1
KBP4078,Total outstanding domestic marketable bills held by instru- ment type: Total,"Monthly,Yearly,Yearly (fiscal)",4078,KBP4078J,Yearly,1960,2016,",",3,2
KBP4078,Total outstanding domestic marketable bills held by instru- ment type: Total,"Monthly,Yearly,Yearly (fiscal)",4078,KBP4078M,Monthly,1960/01,2017/06,",",3,3
KBP4079,Total national government debt: Non-marketable domestic debt - Short term loans,"Monthly,Yearly,Yearly (fiscal)",4079,KBP4079F,Yearly (fiscal),1960,2017,",",3,1
KBP4079,Total national government debt: Non-marketable domestic debt - Short term loans,"Monthly,Yearly,Yearly (fiscal)",4079,KBP4079J,Yearly,1947,2016,",",3,2
KBP4079,Total national government debt: Non-marketable domestic debt - Short term loans,"Monthly,Yearly,Yearly (fiscal)",4079,KBP4079M,Monthly,1960/01,2017/06,",",3,3
KBP4082,Total loan debt of national government: Domestic marketable bills held by banks,"Monthly,Yearly,Yearly (fiscal)",4082,KBP4082F,Yearly (fiscal),1990,2017,",",3,1
KBP4082,Total loan debt of national government: Domestic marketable bills held by banks,"Monthly,Yearly,Yearly (fiscal)",4082,KBP4082J,Yearly,1990,2016,",",3,2
KBP4082,Total loan debt of national government: Domestic marketable bills held by banks,"Monthly,Yearly,Yearly (fiscal)",4082,KBP4082M,Monthly,1990/01,2017/06,",",3,3
KBP4085,Total loan debt of national government: Total domestic marketable bills (including CPD),"Monthly,Yearly,Yearly (fiscal)",4085,KBP4085F,Yearly (fiscal),1990,2017,",",3,1
KBP4085,Total loan debt of national government: Total domestic marketable bills (including CPD),"Monthly,Yearly,Yearly (fiscal)",4085,KBP4085J,Yearly,1990,2016,",",3,2
KBP4085,Total loan debt of national government: Total domestic marketable bills (including CPD),"Monthly,Yearly,Yearly (fiscal)",4085,KBP4085M,Monthly,1990/01,2017/06,",",3,3
KBP4086,Total domestic bonds of national government,"Monthly,Yearly,Yearly (fiscal)",4086,KBP4086F,Yearly (fiscal),1990,2017,",",3,1
KBP4086,Total domestic bonds of national government,"Monthly,Yearly,Yearly (fiscal)",4086,KBP4086J,Yearly,1990,2016,",",3,2
KBP4086,Total domestic bonds of national government,"Monthly,Yearly,Yearly (fiscal)",4086,KBP4086M,Monthly,1990/01,2017/06,",",3,3
KBP4088,Total loan debt of national government: Total domestic marketable debt,"Monthly,Yearly,Yearly (fiscal)",4088,KBP4088F,Yearly (fiscal),1960,2017,",",3,1
KBP4088,Total loan debt of national government: Total domestic marketable debt,"Monthly,Yearly,Yearly (fiscal)",4088,KBP4088J,Yearly,1960,2016,",",3,2
KBP4088,Total loan debt of national government: Total domestic marketable debt,"Monthly,Yearly,Yearly (fiscal)",4088,KBP4088M,Monthly,1960/01,2017/06,",",3,3
KBP4092,Total loan debt of national government: Domestic bills held by other holders,"Monthly,Yearly,Yearly (fiscal)",4092,KBP4092F,Yearly (fiscal),1990,2017,",",3,1
KBP4092,Total loan debt of national government: Domestic bills held by other holders,"Monthly,Yearly,Yearly (fiscal)",4092,KBP4092J,Yearly,1990,2016,",",3,2
KBP4092,Total loan debt of national government: Domestic bills held by other holders,"Monthly,Yearly,Yearly (fiscal)",4092,KBP4092M,Monthly,1990/01,2017/06,",",3,3
KBP4093,Total loan debt of national government: Domestic non-marketable bonds,"Monthly,Yearly,Yearly (fiscal)",4093,KBP4093F,Yearly (fiscal),1960,2017,",",3,1
KBP4093,Total loan debt of national government: Domestic non-marketable bonds,"Monthly,Yearly,Yearly (fiscal)",4093,KBP4093J,Yearly,1947,2016,",",3,2
KBP4093,Total loan debt of national government: Domestic non-marketable bonds,"Monthly,Yearly,Yearly (fiscal)",4093,KBP4093M,Monthly,1960/01,2017/06,",",3,3
KBP4094,Total loan debt of national government: Other domestic non-marketable debt,"Monthly,Yearly,Yearly (fiscal)",4094,KBP4094F,Yearly (fiscal),1960,2017,",",3,1
KBP4094,Total loan debt of national government: Other domestic non-marketable debt,"Monthly,Yearly,Yearly (fiscal)",4094,KBP4094J,Yearly,1960,2016,",",3,2
KBP4094,Total loan debt of national government: Other domestic non-marketable debt,"Monthly,Yearly,Yearly (fiscal)",4094,KBP4094M,Monthly,1960/01,2017/06,",",3,3
KBP4095,Total domestic marketable stock debt of local government,"Quarterly,Yearly,Yearly (fiscal)",4095,KBP4095F,Yearly (fiscal),1990,2017,",",3,1
KBP4095,Total domestic marketable stock debt of local government,"Quarterly,Yearly,Yearly (fiscal)",4095,KBP4095J,Yearly,1990,2016,",",3,2
KBP4095,Total domestic marketable stock debt of local government,"Quarterly,Yearly,Yearly (fiscal)",4095,KBP4095K,Quarterly,1990/01,2017/02,",",3,3
KBP4096,Total domestic marketable stock debt of financial public enterprises,"Quarterly,Yearly,Yearly (fiscal)",4096,KBP4096F,Yearly (fiscal),1991,2017,",",3,1
KBP4096,Total domestic marketable stock debt of financial public enterprises,"Quarterly,Yearly,Yearly (fiscal)",4096,KBP4096J,Yearly,1990,2016,",",3,2
KBP4096,Total domestic marketable stock debt of financial public enterprises,"Quarterly,Yearly,Yearly (fiscal)",4096,KBP4096K,Quarterly,1990/02,2017/02,",",3,3
KBP4097,Total domestic marketable stock debt of non-financial public enterprises,"Quarterly,Yearly,Yearly (fiscal)",4097,KBP4097F,Yearly (fiscal),1990,2017,",",3,1
KBP4097,Total domestic marketable stock debt of non-financial public enterprises,"Quarterly,Yearly,Yearly (fiscal)",4097,KBP4097J,Yearly,1990,2016,",",3,2
KBP4097,Total domestic marketable stock debt of non-financial public enterprises,"Quarterly,Yearly,Yearly (fiscal)",4097,KBP4097K,Quarterly,1990/01,2017/02,",",3,3
KBP4098,Total loan debt of national government: Domestic bills held by monetary authority,"Monthly,Yearly,Yearly (fiscal)",4098,KBP4098F,Yearly (fiscal),1990,2017,",",3,1
KBP4098,Total loan debt of national government: Domestic bills held by monetary authority,"Monthly,Yearly,Yearly (fiscal)",4098,KBP4098J,Yearly,1990,2016,",",3,2
KBP4098,Total loan debt of national government: Domestic bills held by monetary authority,"Monthly,Yearly,Yearly (fiscal)",4098,KBP4098M,Monthly,1990/01,2017/06,",",3,3
KBP4099,Domestic marketable fixed-rate bonds: Total,"Monthly,Yearly,Yearly (fiscal)",4099,KBP4099F,Yearly (fiscal),2009,2017,",",3,1
KBP4099,Domestic marketable fixed-rate bonds: Total,"Monthly,Yearly,Yearly (fiscal)",4099,KBP4099J,Yearly,2009,2016,",",3,2
KBP4099,Domestic marketable fixed-rate bonds: Total,"Monthly,Yearly,Yearly (fiscal)",4099,KBP4099M,Monthly,2008/04,2017/06,",",3,3
KBP4104,Total loan debt of national government: Total domestic non-marketable debt,"Monthly,Yearly,Yearly (fiscal)",4104,KBP4104F,Yearly (fiscal),1960,2017,",",3,1
KBP4104,Total loan debt of national government: Total domestic non-marketable debt,"Monthly,Yearly,Yearly (fiscal)",4104,KBP4104J,Yearly,1960,2016,",",3,2
KBP4104,Total loan debt of national government: Total domestic non-marketable debt,"Monthly,Yearly,Yearly (fiscal)",4104,KBP4104M,Monthly,1960/01,2017/06,",",3,3
KBP4105,Total loan debt of national government: Total domestic debt,"Monthly,Yearly,Yearly (fiscal)",4105,KBP4105F,Yearly (fiscal),1960,2017,",",3,1
KBP4105,Total loan debt of national government: Total domestic debt,"Monthly,Yearly,Yearly (fiscal)",4105,KBP4105J,Yearly,1960,2016,",",3,2
KBP4105,Total loan debt of national government: Total domestic debt,"Monthly,Yearly,Yearly (fiscal)",4105,KBP4105M,Monthly,1960/01,2017/06,",",3,3
KBP4106,Total gross loan debt of national government: Foreign marketable debt - Bonds,"Monthly,Yearly,Yearly (fiscal)",4106,KBP4106F,Yearly (fiscal),1947,2017,",",3,1
KBP4106,Total gross loan debt of national government: Foreign marketable debt - Bonds,"Monthly,Yearly,Yearly (fiscal)",4106,KBP4106J,Yearly,1947,2016,",",3,2
KBP4106,Total gross loan debt of national government: Foreign marketable debt - Bonds,"Monthly,Yearly,Yearly (fiscal)",4106,KBP4106M,Monthly,1960/01,2017/06,",",3,3
KBP4107,Total loan debt of national government: Foreign debt: Non-marketable,"Monthly,Yearly,Yearly (fiscal)",4107,KBP4107F,Yearly (fiscal),1947,2017,",",3,1
KBP4107,Total loan debt of national government: Foreign debt: Non-marketable,"Monthly,Yearly,Yearly (fiscal)",4107,KBP4107J,Yearly,1947,2016,",",3,2
KBP4107,Total loan debt of national government: Foreign debt: Non-marketable,"Monthly,Yearly,Yearly (fiscal)",4107,KBP4107M,Monthly,1960/01,2017/06,",",3,3
KBP4108,Total loan debt of national government: Total foreign debt,"Monthly,Yearly,Yearly (fiscal)",4108,KBP4108F,Yearly (fiscal),1947,2017,",",3,1
KBP4108,Total loan debt of national government: Total foreign debt,"Monthly,Yearly,Yearly (fiscal)",4108,KBP4108J,Yearly,1947,2016,",",3,2
KBP4108,Total loan debt of national government: Total foreign debt,"Monthly,Yearly,Yearly (fiscal)",4108,KBP4108M,Monthly,1960/01,2017/06,",",3,3
KBP4109,National government debt: Gold and Foreign Exchange Contingency Reserve Account (GFECRA),"Monthly,Yearly,Yearly (fiscal)",4109,KBP4109F,Yearly (fiscal),1960,2017,",",3,1
KBP4109,National government debt: Gold and Foreign Exchange Contingency Reserve Account (GFECRA),"Monthly,Yearly,Yearly (fiscal)",4109,KBP4109J,Yearly,1960,2016,",",3,2
KBP4109,National government debt: Gold and Foreign Exchange Contingency Reserve Account (GFECRA),"Monthly,Yearly,Yearly (fiscal)",4109,KBP4109M,Monthly,1960/01,2017/06,",",3,3
KBP4111,Total debt of national government: Financial guarantees by the government,"Monthly,Yearly,Yearly (fiscal)",4111,KBP4111F,Yearly (fiscal),1976,2017,",",3,1
KBP4111,Total debt of national government: Financial guarantees by the government,"Monthly,Yearly,Yearly (fiscal)",4111,KBP4111J,Yearly,1976,2016,",",3,2
KBP4111,Total debt of national government: Financial guarantees by the government,"Monthly,Yearly,Yearly (fiscal)",4111,KBP4111M,Monthly,1976/03,2017/05,",",3,3
KBP4113,Total loan debt of national government,"Monthly,Yearly,Yearly (fiscal)",4113,KBP4113F,Yearly (fiscal),1960,2017,",",3,1
KBP4113,Total loan debt of national government,"Monthly,Yearly,Yearly (fiscal)",4113,KBP4113J,Yearly,1960,2016,",",3,2
KBP4113,Total loan debt of national government,"Monthly,Yearly,Yearly (fiscal)",4113,KBP4113M,Monthly,1960/01,2017/06,",",3,3
KBP4114,Total loan debt of national government: Total gross loan debt,"Monthly,Yearly,Yearly (fiscal)",4114,KBP4114F,Yearly (fiscal),1960,2017,",",3,1
KBP4114,Total loan debt of national government: Total gross loan debt,"Monthly,Yearly,Yearly (fiscal)",4114,KBP4114J,Yearly,1960,2016,",",3,2
KBP4114,Total loan debt of national government: Total gross loan debt,"Monthly,Yearly,Yearly (fiscal)",4114,KBP4114M,Monthly,1960/01,2017/06,",",3,3
KBP4116,Total loan debt of national government: Total gross loan debt as percentage of GDP,"Quarterly,Yearly,Yearly (fiscal)",4116,KBP4116F,Yearly (fiscal),1960,2017,",",3,1
KBP4116,Total loan debt of national government: Total gross loan debt as percentage of GDP,"Quarterly,Yearly,Yearly (fiscal)",4116,KBP4116J,Yearly,1960,2016,",",3,2
KBP4116,Total loan debt of national government: Total gross loan debt as percentage of GDP,"Quarterly,Yearly,Yearly (fiscal)",4116,KBP4116K,Quarterly,1960/01,2017/02,",",3,3
KBP4117,Total loan debt of national government: Total net loan debt as percentage of GDP,"Quarterly,Yearly,Yearly (fiscal)",4117,KBP4117F,Yearly (fiscal),1960,2017,",",3,1
KBP4117,Total loan debt of national government: Total net loan debt as percentage of GDP,"Quarterly,Yearly,Yearly (fiscal)",4117,KBP4117J,Yearly,1960,2016,",",3,2
KBP4117,Total loan debt of national government: Total net loan debt as percentage of GDP,"Quarterly,Yearly,Yearly (fiscal)",4117,KBP4117K,Quarterly,1960/01,2017/02,",",3,3
KBP4120,Government deposits : National government accounts with Reserve Bank,"Monthly,Yearly,Yearly (fiscal)",4120,KBP4120F,Yearly (fiscal),1973,2017,",",3,1
KBP4120,Government deposits : National government accounts with Reserve Bank,"Monthly,Yearly,Yearly (fiscal)",4120,KBP4120J,Yearly,1973,2016,",",3,2
KBP4120,Government deposits : National government accounts with Reserve Bank,"Monthly,Yearly,Yearly (fiscal)",4120,KBP4120M,Monthly,1973/01,2017/06,",",3,3
KBP4121,Government deposits: National government: Paymaster-General Account,"Monthly,Yearly,Yearly (fiscal)",4121,KBP4121F,Yearly (fiscal),1973,2017,",",3,1
KBP4121,Government deposits: National government: Paymaster-General Account,"Monthly,Yearly,Yearly (fiscal)",4121,KBP4121J,Yearly,1973,2016,",",3,2
KBP4121,Government deposits: National government: Paymaster-General Account,"Monthly,Yearly,Yearly (fiscal)",4121,KBP4121M,Monthly,1973/01,2017/06,",",3,3
KBP4123,Government deposits: Other government accounts with the Corporation for Public Deposits (CPD),"Monthly,Yearly,Yearly (fiscal)",4123,KBP4123F,Yearly (fiscal),1971,2017,",",3,1
KBP4123,Government deposits: Other government accounts with the Corporation for Public Deposits (CPD),"Monthly,Yearly,Yearly (fiscal)",4123,KBP4123J,Yearly,1971,2016,",",3,2
KBP4123,Government deposits: Other government accounts with the Corporation for Public Deposits (CPD),"Monthly,Yearly,Yearly (fiscal)",4123,KBP4123M,Monthly,1971/01,2017/06,",",3,3
KBP4124,Government deposits: Other government accounts with banks,"Monthly,Yearly,Yearly (fiscal)",4124,KBP4124F,Yearly (fiscal),1992,2017,",",3,1
KBP4124,Government deposits: Other government accounts with banks,"Monthly,Yearly,Yearly (fiscal)",4124,KBP4124J,Yearly,1991,2016,",",3,2
KBP4124,Government deposits: Other government accounts with banks,"Monthly,Yearly,Yearly (fiscal)",4124,KBP4124M,Monthly,1991/07,2017/06,",",3,3
